workerid,proliferate.condition,color,expressions,modal,order,percentage_blue,rating,sentence,error
174,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,94,0,It's possible that you'll get a blue one,
174,might-possible-could,blue,might-possible-probably,might,probably-possible-might,94,0,You might get a blue one,
174,might-possible-could,blue,might-possible-probably,other,probably-possible-might,94,0,something else,
174,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,94,1,You'll probably get a blue one,
174,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,94,0,It's possible that you'll get a blue one,
174,might-possible-could,blue,might-possible-probably,might,probably-possible-might,94,0,You might get a blue one,
174,might-possible-could,blue,might-possible-probably,other,probably-possible-might,94,0,something else,
174,might-possible-could,blue,might-possible-probably,might,might-possible-probably,97,0,You might get a blue one,
174,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,97,0,It's possible that you'll get a blue one,
174,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,97,1,You'll probably get a blue one,
174,might-possible-could,blue,might-possible-probably,other,might-possible-probably,97,0,something else,
174,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,10,0,It's possible that you'll get a blue one,
174,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,10,0.1499999999999999,You'll probably get a blue one,
174,might-possible-could,blue,might-possible-probably,might,possible-probably-might,10,0,You might get a blue one,
174,might-possible-could,blue,might-possible-probably,other,possible-probably-might,10,0.85,something else,
185,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,100,1,You'll probably get a blue one,
185,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,100,0,It's possible that you'll get a blue one,
185,might-possible-could,blue,might-possible-probably,might,probably-possible-might,100,0,You might get a blue one,
185,might-possible-could,blue,might-possible-probably,other,probably-possible-might,100,0,something else,
185,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,7,0.88,You'll probably get an orange one,
185,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,7,0.06,It's possible that you'll get an orange one,
185,might-possible-could,orange,might-possible-probably,might,probably-possible-might,7,0.05999999999999994,You might get an orange one,
185,might-possible-could,orange,might-possible-probably,other,probably-possible-might,7,0,something else,
185,might-possible-could,orange,might-possible-probably,might,might-probably-possible,60,0.36,You might get an orange one,
185,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,60,0,You'll probably get an orange one,
185,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,60,0.1100000000000001,It's possible that you'll get an orange one,
185,might-possible-could,orange,might-possible-probably,other,might-probably-possible,60,0.5299999999999999,something else,
185,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,25,0.16,It's possible that you'll get a blue one,
185,might-possible-could,blue,might-possible-probably,might,possible-might-probably,25,0.11,You might get a blue one,
185,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,25,0,You'll probably get a blue one,
185,might-possible-could,blue,might-possible-probably,other,possible-might-probably,25,0.73,something else,
185,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,25,0.34,You'll probably get an orange one,
185,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,25,0.24,It's possible that you'll get an orange one,
185,might-possible-could,orange,might-possible-probably,might,probably-possible-might,25,0.2500000000000001,You might get an orange one,
185,might-possible-could,orange,might-possible-probably,other,probably-possible-might,25,0.16999999999999993,something else,
185,might-possible-could,blue,might-possible-probably,might,might-possible-probably,50,0.24,You might get a blue one,
185,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,50,0.23,It's possible that you'll get a blue one,
185,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,50,0,You'll probably get a blue one,
185,might-possible-could,blue,might-possible-probably,other,might-possible-probably,50,0.53,something else,
185,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,0,1,You'll probably get an orange one,
185,might-possible-could,orange,might-possible-probably,might,probably-might-possible,0,0,You might get an orange one,
185,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,0,0,It's possible that you'll get an orange one,
185,might-possible-could,orange,might-possible-probably,other,probably-might-possible,0,0,something else,
185,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,100,0,You'll probably get an orange one,
185,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,100,0,It's possible that you'll get an orange one,
185,might-possible-could,orange,might-possible-probably,might,probably-possible-might,100,0,You might get an orange one,
185,might-possible-could,orange,might-possible-probably,other,probably-possible-might,100,1,something else,
185,might-possible-could,blue,might-possible-probably,might,might-possible-probably,75,0.33000000000000007,You might get a blue one,
185,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,75,0,It's possible that you'll get a blue one,
185,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,75,0.49,You'll probably get a blue one,
185,might-possible-could,blue,might-possible-probably,other,might-possible-probably,75,0.18,something else,
185,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,10,0.04000000000000003,It's possible that you'll get a blue one,
185,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,10,0,You'll probably get a blue one,
185,might-possible-could,blue,might-possible-probably,might,possible-probably-might,10,0,You might get a blue one,
185,might-possible-could,blue,might-possible-probably,other,possible-probably-might,10,0.96,something else,
185,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,4,0,It's possible that you'll get an orange one,
185,might-possible-could,orange,might-possible-probably,might,possible-might-probably,4,0,You might get an orange one,
185,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,4,0.99,You'll probably get an orange one,
185,might-possible-could,orange,might-possible-probably,other,possible-might-probably,4,0.01000000000000012,something else,
185,might-possible-could,orange,might-possible-probably,might,might-probably-possible,94,0,You might get an orange one,
185,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,94,0,You'll probably get an orange one,
185,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,94,0.04000000000000003,It's possible that you'll get an orange one,
185,might-possible-could,orange,might-possible-probably,other,might-probably-possible,94,0.96,something else,
185,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,90,0.96,You'll probably get a blue one,
185,might-possible-could,blue,might-possible-probably,might,probably-might-possible,90,0,You might get a blue one,
185,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,90,0,It's possible that you'll get a blue one,
185,might-possible-could,blue,might-possible-probably,other,probably-might-possible,90,0.04,something else,
185,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,4,0.04000000000000003,It's possible that you'll get a blue one,
185,might-possible-could,blue,might-possible-probably,might,possible-might-probably,4,0,You might get a blue one,
185,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,4,0,You'll probably get a blue one,
185,might-possible-could,blue,might-possible-probably,other,possible-might-probably,4,0.96,something else,
185,might-possible-could,orange,might-possible-probably,might,might-possible-probably,10,0,You might get an orange one,
185,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,10,0,It's possible that you'll get an orange one,
185,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,10,0.91,You'll probably get an orange one,
185,might-possible-could,orange,might-possible-probably,other,might-possible-probably,10,0.09000000000000008,something else,
185,might-possible-could,blue,might-possible-probably,might,might-probably-possible,7,0,You might get a blue one,
185,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,7,0,You'll probably get a blue one,
185,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,7,0.06000000000000005,It's possible that you'll get a blue one,
185,might-possible-could,blue,might-possible-probably,other,might-probably-possible,7,0.94,something else,
185,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,50,0,It's possible that you'll get an orange one,
185,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,50,0,You'll probably get an orange one,
185,might-possible-could,orange,might-possible-probably,might,possible-probably-might,50,0.51,You might get an orange one,
185,might-possible-could,orange,might-possible-probably,other,possible-probably-might,50,0.49,something else,
185,might-possible-could,blue,might-possible-probably,might,might-possible-probably,60,0,You might get a blue one,
185,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,60,0,It's possible that you'll get a blue one,
185,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,60,0.61,You'll probably get a blue one,
185,might-possible-could,blue,might-possible-probably,other,might-possible-probably,60,0.3900000000000001,something else,
185,might-possible-could,orange,might-possible-probably,might,might-probably-possible,97,0,You might get an orange one,
185,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,97,0,You'll probably get an orange one,
185,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,97,0.05000000000000005,It's possible that you'll get an orange one,
185,might-possible-could,orange,might-possible-probably,other,might-probably-possible,97,0.95,something else,
185,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,40,0,It's possible that you'll get an orange one,
185,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,40,0,You'll probably get an orange one,
185,might-possible-could,orange,might-possible-probably,might,possible-probably-might,40,0.57,You might get an orange one,
185,might-possible-could,orange,might-possible-probably,other,possible-probably-might,40,0.4300000000000001,something else,
185,might-possible-could,blue,might-possible-probably,might,might-possible-probably,97,0,You might get a blue one,
185,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,97,0,It's possible that you'll get a blue one,
185,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,97,0.95,You'll probably get a blue one,
185,might-possible-could,blue,might-possible-probably,other,might-possible-probably,97,0.05000000000000005,something else,
185,might-possible-could,blue,might-possible-probably,might,might-possible-probably,40,0.45,You might get a blue one,
185,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,40,0,It's possible that you'll get a blue one,
185,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,40,0,You'll probably get a blue one,
185,might-possible-could,blue,might-possible-probably,other,might-possible-probably,40,0.5499999999999999,something else,
185,might-possible-could,blue,might-possible-probably,might,might-probably-possible,94,0,You might get a blue one,
185,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,94,0.91,You'll probably get a blue one,
185,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,94,0,It's possible that you'll get a blue one,
185,might-possible-could,blue,might-possible-probably,other,might-probably-possible,94,0.09000000000000008,something else,
185,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,90,0.02000000000000013,It's possible that you'll get an orange one,
185,might-possible-could,orange,might-possible-probably,might,possible-might-probably,90,0,You might get an orange one,
185,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,90,0,You'll probably get an orange one,
185,might-possible-could,orange,might-possible-probably,other,possible-might-probably,90,0.98,something else,
185,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,0,0,You'll probably get a blue one,
185,might-possible-could,blue,might-possible-probably,might,probably-might-possible,0,0,You might get a blue one,
185,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,0,0,It's possible that you'll get a blue one,
185,might-possible-could,blue,might-possible-probably,other,probably-might-possible,0,1,something else,
185,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,75,0,You'll probably get an orange one,
185,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,75,0.20000000000000007,It's possible that you'll get an orange one,
185,might-possible-could,orange,might-possible-probably,might,probably-possible-might,75,0,You might get an orange one,
185,might-possible-could,orange,might-possible-probably,other,probably-possible-might,75,0.8,something else,
189,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,4,0,You'll probably get a blue one,
189,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,4,0.03999999999999993,It's possible that you'll get a blue one,
189,might-possible-could,blue,might-possible-probably,might,probably-possible-might,4,0.96,You might get a blue one,
189,might-possible-could,blue,might-possible-probably,other,probably-possible-might,4,0,something else,
189,might-possible-could,orange,might-possible-probably,might,might-probably-possible,0,0,You might get an orange one,
189,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,0,1,You'll probably get an orange one,
189,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,0,0,It's possible that you'll get an orange one,
189,might-possible-could,orange,might-possible-probably,other,might-probably-possible,0,0,something else,
189,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,7,0,You'll probably get a blue one,
189,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,7,0,It's possible that you'll get a blue one,
189,might-possible-could,blue,might-possible-probably,might,probably-possible-might,7,1,You might get a blue one,
189,might-possible-could,blue,might-possible-probably,other,probably-possible-might,7,0,something else,
189,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,50,0,It's possible that you'll get an orange one,
189,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,50,0,You'll probably get an orange one,
189,might-possible-could,orange,might-possible-probably,might,possible-probably-might,50,1,You might get an orange one,
189,might-possible-could,orange,might-possible-probably,other,possible-probably-might,50,0,something else,
189,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,94,0,You'll probably get an orange one,
189,might-possible-could,orange,might-possible-probably,might,probably-might-possible,94,0,You might get an orange one,
189,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,94,1,It's possible that you'll get an orange one,
189,might-possible-could,orange,might-possible-probably,other,probably-might-possible,94,0,something else,
189,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,25,0.55,It's possible that you'll get a blue one,
189,might-possible-could,blue,might-possible-probably,might,possible-might-probably,25,0.45000000000000007,You might get a blue one,
189,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,25,0,You'll probably get a blue one,
189,might-possible-could,blue,might-possible-probably,other,possible-might-probably,25,0,something else,
189,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,94,1,You'll probably get a blue one,
189,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,94,0,It's possible that you'll get a blue one,
189,might-possible-could,blue,might-possible-probably,might,probably-possible-might,94,0,You might get a blue one,
189,might-possible-could,blue,might-possible-probably,other,probably-possible-might,94,0,something else,
189,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,60,0,It's possible that you'll get a blue one,
189,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,60,0,You'll probably get a blue one,
189,might-possible-could,blue,might-possible-probably,might,possible-probably-might,60,1,You might get a blue one,
189,might-possible-could,blue,might-possible-probably,other,possible-probably-might,60,0,something else,
189,might-possible-could,blue,might-possible-probably,might,might-probably-possible,97,0,You might get a blue one,
189,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,97,1,You'll probably get a blue one,
189,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,97,0,It's possible that you'll get a blue one,
189,might-possible-could,blue,might-possible-probably,other,might-probably-possible,97,0,something else,
189,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,0,0,It's possible that you'll get a blue one,
189,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,0,0,You'll probably get a blue one,
189,might-possible-could,blue,might-possible-probably,might,possible-probably-might,0,0,You might get a blue one,
189,might-possible-could,blue,might-possible-probably,other,possible-probably-might,0,1,something else,
189,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,100,0,It's possible that you'll get an orange one,
189,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,100,0,You'll probably get an orange one,
189,might-possible-could,orange,might-possible-probably,might,possible-probably-might,100,0,You might get an orange one,
189,might-possible-could,orange,might-possible-probably,other,possible-probably-might,100,1,something else,
189,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,10,1,You'll probably get an orange one,
189,might-possible-could,orange,might-possible-probably,might,probably-might-possible,10,0,You might get an orange one,
189,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,10,0,It's possible that you'll get an orange one,
189,might-possible-could,orange,might-possible-probably,other,probably-might-possible,10,0,something else,
189,might-possible-could,orange,might-possible-probably,might,might-possible-probably,7,0,You might get an orange one,
189,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,7,0,It's possible that you'll get an orange one,
189,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,7,1,You'll probably get an orange one,
189,might-possible-could,orange,might-possible-probably,other,might-possible-probably,7,0,something else,
189,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,4,1,You'll probably get an orange one,
189,might-possible-could,orange,might-possible-probably,might,probably-might-possible,4,0,You might get an orange one,
189,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,4,0,It's possible that you'll get an orange one,
189,might-possible-could,orange,might-possible-probably,other,probably-might-possible,4,0,something else,
189,might-possible-could,blue,might-possible-probably,might,might-possible-probably,50,1,You might get a blue one,
189,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,50,0,It's possible that you'll get a blue one,
189,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,50,0,You'll probably get a blue one,
189,might-possible-could,blue,might-possible-probably,other,might-possible-probably,50,0,something else,
189,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,75,1,It's possible that you'll get a blue one,
189,might-possible-could,blue,might-possible-probably,might,possible-might-probably,75,0,You might get a blue one,
189,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,75,0,You'll probably get a blue one,
189,might-possible-could,blue,might-possible-probably,other,possible-might-probably,75,0,something else,
189,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,40,1,It's possible that you'll get a blue one,
189,might-possible-could,blue,might-possible-probably,might,possible-might-probably,40,0,You might get a blue one,
189,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,40,0,You'll probably get a blue one,
189,might-possible-could,blue,might-possible-probably,other,possible-might-probably,40,0,something else,
189,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,40,1,It's possible that you'll get an orange one,
189,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,40,0,You'll probably get an orange one,
189,might-possible-could,orange,might-possible-probably,might,possible-probably-might,40,0,You might get an orange one,
189,might-possible-could,orange,might-possible-probably,other,possible-probably-might,40,0,something else,
189,might-possible-could,orange,might-possible-probably,might,might-probably-possible,97,0,You might get an orange one,
189,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,97,0,You'll probably get an orange one,
189,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,97,0,It's possible that you'll get an orange one,
189,might-possible-could,orange,might-possible-probably,other,might-probably-possible,97,1,something else,
189,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,25,0,It's possible that you'll get an orange one,
189,might-possible-could,orange,might-possible-probably,might,possible-might-probably,25,0,You might get an orange one,
189,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,25,1,You'll probably get an orange one,
189,might-possible-could,orange,might-possible-probably,other,possible-might-probably,25,0,something else,
189,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,90,0,It's possible that you'll get an orange one,
189,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,90,0,You'll probably get an orange one,
189,might-possible-could,orange,might-possible-probably,might,possible-probably-might,90,1,You might get an orange one,
189,might-possible-could,orange,might-possible-probably,other,possible-probably-might,90,0,something else,
189,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,60,0,It's possible that you'll get an orange one,
189,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,60,0,You'll probably get an orange one,
189,might-possible-could,orange,might-possible-probably,might,possible-probably-might,60,1,You might get an orange one,
189,might-possible-could,orange,might-possible-probably,other,possible-probably-might,60,0,something else,
189,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,90,1,You'll probably get a blue one,
189,might-possible-could,blue,might-possible-probably,might,probably-might-possible,90,0,You might get a blue one,
189,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,90,0,It's possible that you'll get a blue one,
189,might-possible-could,blue,might-possible-probably,other,probably-might-possible,90,0,something else,
189,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,100,0,It's possible that you'll get a blue one,
189,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,100,0,You'll probably get a blue one,
189,might-possible-could,blue,might-possible-probably,might,possible-probably-might,100,0,You might get a blue one,
189,might-possible-could,blue,might-possible-probably,other,possible-probably-might,100,1,something else,
189,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,75,0,You'll probably get an orange one,
189,might-possible-could,orange,might-possible-probably,might,probably-might-possible,75,1,You might get an orange one,
189,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,75,0,It's possible that you'll get an orange one,
189,might-possible-could,orange,might-possible-probably,other,probably-might-possible,75,0,something else,
189,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,10,0,You'll probably get a blue one,
189,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,10,1,It's possible that you'll get a blue one,
189,might-possible-could,blue,might-possible-probably,might,probably-possible-might,10,0,You might get a blue one,
189,might-possible-could,blue,might-possible-probably,other,probably-possible-might,10,0,something else,
180,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,25,0.4099999999999999,You'll probably get an orange one,
180,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,25,0.26,It's possible that you'll get an orange one,
180,might-possible-could,orange,might-possible-probably,might,probably-possible-might,25,0.23,You might get an orange one,
180,might-possible-could,orange,might-possible-probably,other,probably-possible-might,25,0.1,something else,
180,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,50,0.23,It's possible that you'll get an orange one,
180,might-possible-could,orange,might-possible-probably,might,possible-might-probably,50,0.18,You might get an orange one,
180,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,50,0.14,You'll probably get an orange one,
180,might-possible-could,orange,might-possible-probably,other,possible-might-probably,50,0.45,something else,
180,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,90,0.23,It's possible that you'll get a blue one,
180,might-possible-could,blue,might-possible-probably,might,possible-might-probably,90,0.11,You might get a blue one,
180,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,90,0.32,You'll probably get a blue one,
180,might-possible-could,blue,might-possible-probably,other,possible-might-probably,90,0.33999999999999986,something else,
180,might-possible-could,blue,might-possible-probably,might,might-probably-possible,25,0.17,You might get a blue one,
180,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,25,0.22,You'll probably get a blue one,
180,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,25,0.28,It's possible that you'll get a blue one,
180,might-possible-could,blue,might-possible-probably,other,might-probably-possible,25,0.33000000000000007,something else,
180,might-possible-could,orange,might-possible-probably,probably,probably-possible-might,4,0.88,You'll probably get an orange one,
180,might-possible-could,orange,might-possible-probably,possible,probably-possible-might,4,0,It's possible that you'll get an orange one,
180,might-possible-could,orange,might-possible-probably,might,probably-possible-might,4,0,You might get an orange one,
180,might-possible-could,orange,might-possible-probably,other,probably-possible-might,4,0.1200000000000001,something else,
180,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,4,0,It's possible that you'll get a blue one,
180,might-possible-could,blue,might-possible-probably,might,possible-might-probably,4,0,You might get a blue one,
180,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,4,0,You'll probably get a blue one,
180,might-possible-could,blue,might-possible-probably,other,possible-might-probably,4,1,something else,
180,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,60,0,You'll probably get an orange one,
180,might-possible-could,orange,might-possible-probably,might,probably-might-possible,60,0.33,You might get an orange one,
180,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,60,0,It's possible that you'll get an orange one,
180,might-possible-could,orange,might-possible-probably,other,probably-might-possible,60,0.67,something else,
180,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,0,0,You'll probably get a blue one,
180,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,0,0,It's possible that you'll get a blue one,
180,might-possible-could,blue,might-possible-probably,might,probably-possible-might,0,0,You might get a blue one,
180,might-possible-could,blue,might-possible-probably,other,probably-possible-might,0,1,something else,
180,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,75,0.13,It's possible that you'll get a blue one,
180,might-possible-could,blue,might-possible-probably,might,possible-might-probably,75,0.16,You might get a blue one,
180,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,75,0.5,You'll probably get a blue one,
180,might-possible-could,blue,might-possible-probably,other,possible-might-probably,75,0.20999999999999996,something else,
180,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,100,0,You'll probably get an orange one,
180,might-possible-could,orange,might-possible-probably,might,probably-might-possible,100,0,You might get an orange one,
180,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,100,0,It's possible that you'll get an orange one,
180,might-possible-could,orange,might-possible-probably,other,probably-might-possible,100,1,something else,
180,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,97,0.1,It's possible that you'll get an orange one,
180,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,97,0,You'll probably get an orange one,
180,might-possible-could,orange,might-possible-probably,might,possible-probably-might,97,0,You might get an orange one,
180,might-possible-could,orange,might-possible-probably,other,possible-probably-might,97,0.8999999999999999,something else,
180,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,75,0.11,It's possible that you'll get an orange one,
180,might-possible-could,orange,might-possible-probably,might,possible-might-probably,75,0,You might get an orange one,
180,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,75,0,You'll probably get an orange one,
180,might-possible-could,orange,might-possible-probably,other,possible-might-probably,75,0.8899999999999999,something else,
180,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,10,0.9,You'll probably get an orange one,
180,might-possible-could,orange,might-possible-probably,might,probably-might-possible,10,0,You might get an orange one,
180,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,10,0,It's possible that you'll get an orange one,
180,might-possible-could,orange,might-possible-probably,other,probably-might-possible,10,0.09999999999999988,something else,
180,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,10,0.04,It's possible that you'll get a blue one,
180,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,10,0,You'll probably get a blue one,
180,might-possible-could,blue,might-possible-probably,might,possible-probably-might,10,0,You might get a blue one,
180,might-possible-could,blue,might-possible-probably,other,possible-probably-might,10,0.96,something else,
180,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,40,0.49,It's possible that you'll get an orange one,
180,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,40,0,You'll probably get an orange one,
180,might-possible-could,orange,might-possible-probably,might,possible-probably-might,40,0,You might get an orange one,
180,might-possible-could,orange,might-possible-probably,other,possible-probably-might,40,0.51,something else,
180,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,60,0.65,You'll probably get a blue one,
180,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,60,0,It's possible that you'll get a blue one,
180,might-possible-could,blue,might-possible-probably,might,probably-possible-might,60,0,You might get a blue one,
180,might-possible-could,blue,might-possible-probably,other,probably-possible-might,60,0.3500000000000001,something else,
180,might-possible-could,blue,might-possible-probably,might,might-possible-probably,94,0,You might get a blue one,
180,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,94,0,It's possible that you'll get a blue one,
180,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,94,0.86,You'll probably get a blue one,
180,might-possible-could,blue,might-possible-probably,other,might-possible-probably,94,0.14000000000000012,something else,
180,might-possible-could,orange,might-possible-probably,might,might-possible-probably,7,0,You might get an orange one,
180,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,7,0,It's possible that you'll get an orange one,
180,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,7,0.86,You'll probably get an orange one,
180,might-possible-could,orange,might-possible-probably,other,might-possible-probably,7,0.14000000000000012,something else,
180,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,50,0,You'll probably get a blue one,
180,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,50,0,It's possible that you'll get a blue one,
180,might-possible-could,blue,might-possible-probably,might,probably-possible-might,50,0.53,You might get a blue one,
180,might-possible-could,blue,might-possible-probably,other,probably-possible-might,50,0.47,something else,
180,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,100,0,You'll probably get a blue one,
180,might-possible-could,blue,might-possible-probably,might,probably-might-possible,100,0,You might get a blue one,
180,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,100,0,It's possible that you'll get a blue one,
180,might-possible-could,blue,might-possible-probably,other,probably-might-possible,100,1,something else,
180,might-possible-could,blue,might-possible-probably,might,might-possible-probably,97,0,You might get a blue one,
180,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,97,0,It's possible that you'll get a blue one,
